fecha,local,visitante,escudo_local,escudo_visitante,goles_esperados_local,goles_esperados_visitante,marcadores_probables,explicacion_ia,pick_recomendado,es_combo,pick_probabilidad,pick_cuota_aprox,cuota_es_real,casa_apuestas,_event_id_odds,_local_odds_api,_visitante_odds_api,pick_es_seguro,calidad_datos,prob_local,prob_empate,prob_visitante,doble_op_1X,doble_op_X2,btts_si,btts_no,over_25,under_25,Over 5.5 corners,Under 5.5 corners,Over 6.5 corners,Under 6.5 corners,Over 7.5 corners,Under 7.5 corners,Over 8.5 corners,Under 8.5 corners,Over 9.5 corners,Under 9.5 corners,Over 10.5 corners,Under 10.5 corners,Over 11.5 corners,Under 11.5 corners,Over 12.5 corners,Under 12.5 corners,Over 13.5 corners,Under 13.5 corners,Más corners: Guimaraes,Más corners: Moreirense,Over 7.5 tiros a puerta,Under 7.5 tiros a puerta,Over 8.5 tiros a puerta,Under 8.5 tiros a puerta,Over 9.5 tiros a puerta,Under 9.5 tiros a puerta,Over 10.5 tiros a puerta,Under 10.5 tiros a puerta,Más tiros a puerta: Guimaraes,Más tiros a puerta: Moreirense,Over 28.5 faltas,Under 28.5 faltas,Over 29.5 faltas,Under 29.5 faltas,Over 30.5 faltas,Under 30.5 faltas,Over 31.5 faltas,Under 31.5 faltas,Más faltas: Guimaraes,Más faltas: Moreirense,Over 22.5 tiros totales,Under 22.5 tiros totales,Over 23.5 tiros totales,Under 23.5 tiros totales,Over 24.5 tiros totales,Under 24.5 tiros totales,Over 25.5 tiros totales,Under 25.5 tiros totales,Más tiros totales: Guimaraes,Más tiros totales: Moreirense,Hándicap asiático -0.5: Guimaraes,Hándicap asiático +0.5: Moreirense,Hándicap asiático +0.5: Guimaraes,Hándicap asiático -0.5: Moreirense,Hándicap asiático +1.5: Guimaraes,Hándicap asiático -1.5: Moreirense,Hándicap asiático +2.5: Guimaraes,Hándicap asiático -2.5: Moreirense,Hándicap europeo +0: Cubre Guimaraes,Hándicap europeo +0: Empate en el hándicap,Hándicap europeo +0: Cubre Moreirense,Hándicap europeo +1: Cubre Guimaraes,Hándicap europeo +1: Empate en el hándicap,Hándicap europeo +1: Cubre Moreirense,Hándicap europeo +2: Cubre Guimaraes,Hándicap europeo +2: Empate en el hándicap,Hándicap europeo +2: Cubre Moreirense,Más corners: Estrela,Más corners: Academico Viseu,Over 11.5 tiros a puerta,Under 11.5 tiros a puerta,Over 12.5 tiros a puerta,Under 12.5 tiros a puerta,Más tiros a puerta: Estrela,Más tiros a puerta: Academico Viseu,Over 27.5 faltas,Under 27.5 faltas,Más faltas: Estrela,Más faltas: Academico Viseu,Over 30.5 tiros totales,Under 30.5 tiros totales,Over 31.5 tiros totales,Under 31.5 tiros totales,Over 32.5 tiros totales,Under 32.5 tiros totales,Over 33.5 tiros totales,Under 33.5 tiros totales,Más tiros totales: Estrela,Más tiros totales: Academico Viseu,Hándicap asiático -1.5: Estrela,Hándicap asiático +1.5: Academico Viseu,Hándicap asiático -0.5: Estrela,Hándicap asiático +0.5: Academico Viseu,Hándicap asiático +0.5: Estrela,Hándicap asiático -0.5: Academico Viseu,Hándicap asiático +1.5: Estrela,Hándicap asiático -1.5: Academico Viseu,Hándicap europeo -2: Cubre Estrela,Hándicap europeo -2: Empate en el hándicap,Hándicap europeo -2: Cubre Academico Viseu,Hándicap europeo -1: Cubre Estrela,Hándicap europeo -1: Empate en el hándicap,Hándicap europeo -1: Cubre Academico Viseu,Hándicap europeo +0: Cubre Estrela,Hándicap europeo +0: Cubre Academico Viseu,Más corners: Santa Clara,Más corners: Sp Braga,Over 6.5 tiros a puerta,Under 6.5 tiros a puerta,Más tiros a puerta: Santa Clara,Más tiros a puerta: Sp Braga,Más faltas: Santa Clara,Más faltas: Sp Braga,Over 19.5 tiros totales,Under 19.5 tiros totales,Over 20.5 tiros totales,Under 20.5 tiros totales,Over 21.5 tiros totales,Under 21.5 tiros totales,Más tiros totales: Santa Clara,Más tiros totales: Sp Braga,Hándicap asiático -1.5: Santa Clara,Hándicap asiático +1.5: Sp Braga,Hándicap asiático -0.5: Santa Clara,Hándicap asiático +0.5: Sp Braga,Hándicap asiático +0.5: Santa Clara,Hándicap asiático -0.5: Sp Braga,Hándicap asiático +1.5: Santa Clara,Hándicap asiático -1.5: Sp Braga,Hándicap europeo -1: Cubre Santa Clara,Hándicap europeo -1: Cubre Sp Braga,Hándicap europeo +0: Cubre Santa Clara,Hándicap europeo +0: Cubre Sp Braga,Hándicap europeo +1: Cubre Santa Clara,Hándicap europeo +1: Cubre Sp Braga,Más corners: Estoril,Más corners: Casa Pia,Más tiros a puerta: Estoril,Más tiros a puerta: Casa Pia,Over 26.5 faltas,Under 26.5 faltas,Más faltas: Estoril,Más faltas: Casa Pia,Más tiros totales: Estoril,Más tiros totales: Casa Pia,Hándicap asiático -0.5: Estoril,Hándicap asiático +0.5: Casa Pia,Hándicap asiático +0.5: Estoril,Hándicap asiático -0.5: Casa Pia,Hándicap asiático +1.5: Estoril,Hándicap asiático -1.5: Casa Pia,Hándicap asiático +2.5: Estoril,Hándicap asiático -2.5: Casa Pia,Hándicap europeo +0: Cubre Estoril,Hándicap europeo +0: Cubre Casa Pia,Hándicap europeo +1: Cubre Estoril,Hándicap europeo +1: Cubre Casa Pia,Hándicap europeo +2: Cubre Estoril,Hándicap europeo +2: Cubre Casa Pia,Más corners: Porto,Más corners: Benfica,Más tiros a puerta: Porto,Más tiros a puerta: Benfica,Over 24.5 faltas,Under 24.5 faltas,Over 25.5 faltas,Under 25.5 faltas,Más faltas: Porto,Más faltas: Benfica,Más tiros totales: Porto,Más tiros totales: Benfica,Hándicap asiático -0.5: Porto,Hándicap asiático +0.5: Benfica,Hándicap asiático +0.5: Porto,Hándicap asiático -0.5: Benfica,Hándicap asiático +1.5: Porto,Hándicap asiático -1.5: Benfica,Hándicap asiático +2.5: Porto,Hándicap asiático -2.5: Benfica,Hándicap europeo -1: Cubre Porto,Hándicap europeo -1: Cubre Benfica,Hándicap europeo +0: Cubre Porto,Hándicap europeo +0: Cubre Benfica,Hándicap europeo +1: Cubre Porto,Hándicap europeo +1: Cubre Benfica
2026-09-20 14:30:00,Guimaraes,Moreirense,https://crests.football-data.org/5543.png,https://crests.football-data.org/583.png,1.6,0.82,"[{'marcador': '1-1', 'probabilidad': np.float64(12.9)}, {'marcador': '1-0', 'probabilidad': np.float64(12.7)}, {'marcador': '2-1', 'probabilidad': np.float64(10.3)}, {'marcador': '0-0', 'probabilidad': np.float64(10.2)}, {'marcador': '2-0', 'probabilidad': np.float64(10.2)}]","['Goles esperados según nuestro modelo: Guimaraes 1.60 — 0.82 Moreirense (favorece a Guimaraes)', 'Forma reciente de Guimaraes (últimos 5): 1V-1E-3D', 'Forma reciente de Moreirense (últimos 5): 2V-0E-3D', 'Índice de ataque (nuestro modelo): Guimaraes 1.02 de local vs Moreirense 0.81 de visitante (1.00 = promedio de la liga)', 'Índice de defensa (nuestro modelo): Guimaraes 0.84 de local vs Moreirense 1.08 de visitante (más bajo = defensa más sólida)', 'Índice de córners (nuestro modelo): Guimaraes genera 1.18 de local vs Moreirense 0.73 de visitante (1.00 = promedio de la liga) — esto respalda el mercado de córners recomendado', 'El pick recomendado, ""Más corners: Guimaraes"", alcanza 81.7% de probabilidad calibrada según nuestro modelo.']",Más corners: Guimaraes,False,81.7,1.12,False,,f5c978d59b05fab4498d82a55005855f,Vitória SC,Moreirense FC,True,completo,53.6,25.6,20.8,79.2,46.4,42.9,57.1,38.7,61.3,88.7,11.3,79.7,20.3,68.1,31.9,54.9,45.1,41.8,58.2,29.9,70.1,20.1,79.9,12.7,87.3,7.6,92.4,81.7,10.5,53.1,45.3,42.5,55.9,33.5,65.1,27.0,71.7,62.3,28.3,55.0,39.7,48.9,45.7,42.9,51.8,37.2,57.6,58.5,31.3,56.5,43.5,48.2,51.8,40.2,59.8,32.6,67.4,93.2,4.4,54.3,45.7,82.3,17.7,94.7,5.3,98.8,1.2,54.3,28.0,17.7,82.3,12.4,5.3,94.7,4.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-20 14:30:00,Estrela,Academico Viseu,https://crests.football-data.org/9136.png,https://crests.football-data.org/5527.png,1.15,2.02,"[{'marcador': '1-2', 'probabilidad': np.float64(10.8)}, {'marcador': '1-1', 'probabilidad': np.float64(10.8)}, {'marcador': '1-3', 'probabilidad': np.float64(7.3)}, {'marcador': '0-2', 'probabilidad': np.float64(7.3)}, {'marcador': '0-1', 'probabilidad': np.float64(7.2)}]","['Goles esperados según nuestro modelo: Estrela 1.15 — 2.02 Academico Viseu (favorece a Academico Viseu)', 'Forma reciente de Estrela (últimos 5): 2V-3E-0D', 'Forma reciente de Academico Viseu (últimos 5): 2V-1E-2D — viene de ganar 2 partidos consecutivos', 'Índice de ataque (nuestro modelo): Estrela 0.87 de local vs Academico Viseu 1.38 de visitante (1.00 = promedio de la liga)', 'Índice de defensa (nuestro modelo): Estrela 1.21 de local vs Academico Viseu 0.91 de visitante (más bajo = defensa más sólida)', 'El pick recomendado, ""Over 1.5 goles"", alcanza 80.2% de probabilidad calibrada según nuestro modelo.']",Over 1.5 goles,False,80.2,1.15,False,,,,,True,completo,24.7,24.6,50.7,49.3,75.3,61.5,38.5,60.3,39.7,87.6,12.4,78.2,21.8,66.1,33.9,52.8,47.2,39.6,60.4,27.9,72.1,18.5,81.5,11.5,88.5,6.8,93.2,,,,,,,56.5,41.9,47.0,51.3,,,45.7,48.9,39.7,55.0,34.3,60.7,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,73.4,16.6,38.2,60.2,31.1,67.5,58.1,32.3,52.0,42.6,36.5,52.3,54.2,45.8,47.1,52.9,40.1,59.9,33.5,66.5,97.5,1.6,7.4,92.6,20.2,79.8,44.3,55.7,67.5,32.5,2.2,5.3,92.6,7.4,12.7,79.8,20.2,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-20 17:00:00,Santa Clara,Sp Braga,https://crests.football-data.org/5530.png,https://crests.football-data.org/5613.png,0.95,1.44,"[{'marcador': '1-1', 'probabilidad': np.float64(13.9)}, {'marcador': '0-1', 'probabilidad': np.float64(11.6)}, {'marcador': '0-0', 'probabilidad': np.float64(10.6)}, {'marcador': '1-2', 'probabilidad': np.float64(10.0)}, {'marcador': '0-2', 'probabilidad': np.float64(8.3)}]","['Goles esperados según nuestro modelo: Santa Clara 0.95 — 1.44 Sp Braga (favorece a Sp Braga)', 'Forma reciente de Santa Clara (últimos 5): 4V-1E-0D — viene de ganar 2 partidos consecutivos', 'Forma reciente de Sp Braga (últimos 5): 3V-1E-1D', 'Índice de ataque (nuestro modelo): Santa Clara 0.84 de local vs Sp Braga 1.40 de visitante (1.00 = promedio de la liga)', 'Índice de defensa (nuestro modelo): Santa Clara 0.85 de local vs Sp Braga 0.78 de visitante (más bajo = defensa más sólida)', 'Índice de córners (nuestro modelo): Santa Clara genera 0.88 de local vs Sp Braga 1.15 de visitante (1.00 = promedio de la liga) — esto respalda el mercado de córners recomendado', 'El pick recomendado, ""Under 11.5 corners"", alcanza 84.6% de probabilidad calibrada según nuestro modelo.']",Under 11.5 corners,False,84.6,1.08,False,,,,,True,completo,28.0,27.3,44.7,55.3,72.0,45.7,54.3,37.9,62.1,85.3,14.7,74.7,25.3,61.9,38.1,48.2,51.8,35.1,64.9,24.0,76.0,15.4,84.6,9.3,90.7,5.3,94.7,,,50.1,48.3,39.6,58.9,31.2,67.4,,,,,44.7,49.9,38.7,56.1,33.4,61.7,,,,,34.0,66.0,,,,,,,,,,,,,,,,,,30.0,,,24.1,,,,,,,,,,,,,51.0,43.7,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,24.6,63.1,60.9,37.5,34.0,54.4,48.1,40.4,59.6,40.4,50.8,49.2,42.2,57.8,46.1,45.1,7.9,92.1,23.3,76.7,53.3,46.7,77.4,22.6,7.9,76.7,23.3,46.7,53.3,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-20 17:00:00,Estoril,Casa Pia,https://crests.football-data.org/582.png,https://crests.football-data.org/6618.png,1.54,0.99,"[{'marcador': '1-1', 'probabilidad': np.float64(13.4)}, {'marcador': '1-0', 'probabilidad': np.float64(10.7)}, {'marcador': '2-1', 'probabilidad': np.float64(10.3)}, {'marcador': '0-0', 'probabilidad': np.float64(9.3)}, {'marcador': '2-0', 'probabilidad': np.float64(8.2)}]","['Goles esperados según nuestro modelo: Estoril 1.54 — 0.99 Casa Pia (favorece a Estoril)', 'Forma reciente de Estoril (últimos 5): 0V-1E-4D', 'Forma reciente de Casa Pia (últimos 5): 0V-1E-4D', 'Índice de ataque (nuestro modelo): Estoril 0.95 de local vs Casa Pia 0.73 de visitante (1.00 = promedio de la liga)', 'Índice de defensa (nuestro modelo): Estoril 1.12 de local vs Casa Pia 1.11 de visitante (más bajo = defensa más sólida)', 'Índice de córners (nuestro modelo): Estoril genera 0.88 de local vs Casa Pia 0.92 de visitante (1.00 = promedio de la liga) — esto respalda el mercado de córners recomendado', 'El pick recomendado, ""Over 7.5 corners"", alcanza 80.5% de probabilidad calibrada según nuestro modelo.']",Over 7.5 corners,False,80.5,1.14,False,,,,,True,completo,48.6,26.8,24.6,75.4,51.4,49.0,51.0,42.2,57.8,94.3,5.7,88.7,11.3,80.5,19.5,69.9,30.1,57.8,42.2,45.4,54.6,33.7,66.3,23.7,76.3,15.8,84.2,,,57.3,41.2,46.7,51.7,37.1,61.4,29.7,69.0,,,38.3,56.5,32.9,62.2,,,,,,,52.5,47.5,44.2,55.8,36.3,63.7,,,,,,,,,,,,,,28.8,,,14.9,,,5.8,,,,,,,,,,44.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,39.2,,,,,,,,,,,,,,,,,55.1,32.8,56.8,32.5,50.7,43.9,38.9,49.5,75.6,18.3,48.3,51.7,77.2,22.8,92.1,7.9,97.9,2.1,48.3,22.8,77.2,7.9,92.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-20 19:30:00,Porto,Benfica,https://crests.football-data.org/503.png,https://crests.football-data.org/1903.png,1.16,1.0,"[{'marcador': '1-1', 'probabilidad': np.float64(14.8)}, {'marcador': '0-0', 'probabilidad': np.float64(13.0)}, {'marcador': '1-0', 'probabilidad': np.float64(11.7)}, {'marcador': '0-1', 'probabilidad': np.float64(9.8)}, {'marcador': '2-1', 'probabilidad': np.float64(8.6)}]","['Goles esperados según nuestro modelo: Porto 1.16 — 1.00 Benfica (favorece a Porto)', 'Forma reciente de Porto (últimos 5): 5V-0E-0D — viene de ganar 5 partidos consecutivos', 'Forma reciente de Benfica (últimos 5): 5V-0E-0D — viene de ganar 5 partidos consecutivos', 'Índice de ataque (nuestro modelo): Porto 1.50 de local vs Benfica 1.80 de visitante (1.00 = promedio de la liga)', 'Índice de defensa (nuestro modelo): Porto 0.46 de local vs Benfica 0.53 de visitante (más bajo = defensa más sólida)', 'Índice de córners (nuestro modelo): Porto genera 1.28 de local vs Benfica 1.49 de visitante (1.00 = promedio de la liga) — esto respalda el mercado de córners recomendado', 'El pick recomendado, ""Over 6.5 corners"", alcanza 80.1% de probabilidad calibrada según nuestro modelo.']",Over 6.5 corners,False,80.1,1.15,False,,,,,True,completo,40.0,29.0,31.0,69.0,60.0,41.4,58.6,31.2,68.8,88.9,11.1,80.1,19.9,68.6,31.4,55.5,44.5,42.3,57.7,30.4,69.6,20.5,79.5,13.0,87.0,7.8,92.2,,,52.4,46.0,41.7,56.7,32.9,65.7,,,,,,,,,,,,,,,53.8,46.2,45.5,54.5,37.6,62.4,30.2,69.8,,,,,,,,,,,,32.7,,,18.8,,,,,,,,,,,,,32.4,62.7,,,,,,,,,,,,,,,,,,,,,,,,,22.1,,,,,,62.8,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,56.9,,,,,,,,,,,,,,,,,,,34.3,52.6,54.2,34.2,50.8,43.8,44.2,50.5,64.1,26.6,61.3,31.0,37.8,62.2,70.5,29.5,89.3,10.7,97.0,3.0,15.7,62.2,37.8,29.5,70.5,10.7
